EmplID,Age,BU,date,EthnicGroup,FP,Gender,HireDate,PayTypeID,TermDate,TermReason
1,21,14,2011-03-01 00:00:00,2,P,D,2008-05-14 00:00:00,H,,
1,35,14,2011-03-01 00:00:00,2,P,D,2008-09-24 00:00:00,H,,
1,22,14,2011-03-01 00:00:00,2,P,D,2009-06-03 00:00:00,H,,
2,117,14,2011-03-01 00:00:00,2,P,D,2010-03-05 00:00:00,H,,
1,24,14,2011-03-01 00:00:00,2,P,D,2010-03-26 00:00:00,H,,
1,20,14,2011-03-01 00:00:00,2,P,D,2010-05-20 00:00:00,H,,
1,47,14,2011-03-01 00:00:00,2,P,D,2011-03-24 00:00:00,H,,
1,30,14,2011-03-01 00:00:00,3,F,C,2002-02-14 00:00:00,H,,
1,37,14,2011-03-01 00:00:00,3,F,D,1997-11-21 00:00:00,H,,
1,47,14,2011-03-01 00:00:00,3,F,D,1998-04-17 00:00:00,H,,
1,29,14,2011-03-01 00:00:00,3,F,D,2001-08-22 00:00:00,H,,
1,51,14,2011-03-01 00:00:00,3,F,D,2001-11-14 00:00:00,H,,
1,51,14,2011-03-01 00:00:00,3,F,D,2002-07-23 00:00:00,H,,
1,29,14,2011-03-01 00:00:00,3,F,D,2006-06-28 00:00:00,H,,
1,29,14,2011-03-01 00:00:00,3,F,D,2009-09-02 00:00:00,H,,
1,49,14,2011-03-01 00:00:00,3,P,C,2001-08-14 00:00:00,H,,
1,51,14,2011-03-01 00:00:00,3,P,C,2008-06-13 00:00:00,H,,
1,45,14,2011-03-01 00:00:00,3,P,C,2010-07-08 00:00:00,H,,
1,18,14,2011-03-01 00:00:00,3,P,C,2010-07-22 00:00:00,H,,
1,33,14,2011-03-01 00:00:00,3,P,D,2010-09-03 00:00:00,H,,
1,21,14,2011-03-01 00:00:00,3,P,D,2010-09-23 00:00:00,H,,
1,37,14,2011-03-01 00:00:00,4,F,C,1997-10-03 00:00:00,H,,
1,47,14,2011-03-01 00:00:00,4,F,C,2004-03-24 00:00:00,H,,
1,51,14,2011-03-01 00:00:00,4,F,D,1996-06-15 00:00:00,H,,
1,60,14,2011-03-01 00:00:00,4,F,D,1998-10-08 00:00:00,H,,
1,67,14,2011-03-01 00:00:00,4,F,D,2001-03-28 00:00:00,H,,
1,40,14,2011-03-01 00:00:00,4,P,C,2003-04-10 00:00:00,H,,
1,35,14,2011-03-01 00:00:00,4,P,C,2010-10-28 00:00:00,H,,
1,49,14,2011-03-01 00:00:00,4,P,D,1995-08-04 00:00:00,H,,
1,31,14,2011-03-01 00:00:00,4,P,D,2002-10-15 00:00:00,H,,
1,27,14,2011-03-01 00:00:00,4,P,D,2007-10-16 00:00:00,H,,
1,33,14,2011-03-01 00:00:00,5,F,C,1995-06-24 00:00:00,H,,
1,51,14,2011-03-01 00:00:00,5,F,C,2001-10-02 00:00:00,S,,
1,49,14,2011-03-01 00:00:00,5,F,D,2005-05-10 00:00:00,H,,
1,53,14,2011-03-01 00:00:00,5,F,D,2010-03-26 00:00:00,H,,
1,28,14,2011-03-01 00:00:00,5,F,D,2010-04-06 00:00:00,H,,
1,26,14,2011-03-01 00:00:00,7,P,D,2010-04-01 00:00:00,H,,
1,19,14,2011-03-01 00:00:00,7,P,D,2010-08-27 00:00:00,H,,
1,53,14,2011-04-01 00:00:00,1,F,C,1995-05-31 00:00:00,H,,
1,51,14,2011-04-01 00:00:00,1,F,C,1996-01-04 00:00:00,H,,
1,38,14,2011-04-01 00:00:00,1,F,C,1996-01-25 00:00:00,H,,
1,39,14,2011-04-01 00:00:00,1,F,C,1996-03-02 00:00:00,H,,
1,44,14,2011-04-01 00:00:00,1,F,C,1996-04-10 00:00:00,H,,
1,36,14,2011-04-01 00:00:00,1,F,C,1996-04-24 00:00:00,H,,
1,57,14,2011-04-01 00:00:00,1,F,C,1996-04-28 00:00:00,H,,
2,125,14,2011-04-01 00:00:00,1,F,C,1996-05-08 00:00:00,H,,
1,45,14,2011-04-01 00:00:00,1,F,C,1996-05-12 00:00:00,H,,
1,58,14,2011-04-01 00:00:00,1,F,C,1996-07-05 00:00:00,H,,
1,54,14,2011-04-01 00:00:00,1,F,C,1996-10-17 00:00:00,H,,
1,34,14,2011-04-01 00:00:00,1,F,C,1997-03-07 00:00:00,H,,
1,63,14,2011-04-01 00:00:00,1,F,C,1997-07-08 00:00:00,H,,
1,31,14,2011-04-01 00:00:00,1,F,C,1997-07-09 00:00:00,H,,
1,36,14,2011-04-01 00:00:00,1,F,C,1997-07-29 00:00:00,H,,
1,48,14,2011-04-01 00:00:00,1,F,C,1997-10-03 00:00:00,H,,
1,38,14,2011-04-01 00:00:00,1,F,C,1997-11-19 00:00:00,H,,
1,57,14,2011-04-01 00:00:00,1,F,C,1997-11-21 00:00:00,H,,
1,36,14,2011-04-01 00:00:00,1,F,C,1998-06-04 00:00:00,H,,
1,31,14,2011-04-01 00:00:00,1,F,C,1998-09-09 00:00:00,H,,
1,35,14,2011-04-01 00:00:00,1,F,C,1999-04-15 00:00:00,H,,
1,29,14,2011-04-01 00:00:00,1,F,C,1999-05-21 00:00:00,H,,
1,35,14,2011-04-01 00:00:00,1,F,C,1999-06-17 00:00:00,H,,
1,61,14,2011-04-01 00:00:00,1,F,C,1999-06-18 00:00:00,H,,
1,36,14,2011-04-01 00:00:00,1,F,C,1999-06-25 00:00:00,H,,
1,40,14,2011-04-01 00:00:00,1,F,C,1999-08-27 00:00:00,H,,
1,40,14,2011-04-01 00:00:00,1,F,C,1999-11-05 00:00:00,H,,
1,30,14,2011-04-01 00:00:00,1,F,C,2000-05-19 00:00:00,H,,
1,51,14,2011-04-01 00:00:00,1,F,C,2000-08-25 00:00:00,H,,
1,39,14,2011-04-01 00:00:00,1,F,C,2000-09-01 00:00:00,H,,
1,46,14,2011-04-01 00:00:00,1,F,C,2001-01-26 00:00:00,H,,
1,30,14,2011-04-01 00:00:00,1,F,C,2001-07-27 00:00:00,H,,
1,52,14,2011-04-01 00:00:00,1,F,C,2001-11-09 00:00:00,H,,
1,28,14,2011-04-01 00:00:00,1,F,C,2002-07-16 00:00:00,H,,
1,32,14,2011-04-01 00:00:00,1,F,C,2002-09-10 00:00:00,H,,
1,42,14,2011-04-01 00:00:00,1,F,C,2002-10-01 00:00:00,H,,
1,66,14,2011-04-01 00:00:00,1,F,C,2002-10-22 00:00:00,H,,
1,32,14,2011-04-01 00:00:00,1,F,C,2003-02-26 00:00:00,H,,
1,74,14,2011-04-01 00:00:00,1,F,C,2003-04-09 00:00:00,H,,
1,29,14,2011-04-01 00:00:00,1,F,C,2003-07-29 00:00:00,H,,
1,33,14,2011-04-01 00:00:00,1,F,C,2003-10-23 00:00:00,H,,
1,59,14,2011-04-01 00:00:00,1,F,C,2004-09-29 00:00:00,H,,
1,27,14,2011-04-01 00:00:00,1,F,C,2004-09-30 00:00:00,H,,
1,45,14,2011-04-01 00:00:00,1,F,C,2005-03-29 00:00:00,H,,
1,39,14,2011-04-01 00:00:00,1,F,C,2005-05-10 00:00:00,H,,
1,45,14,2011-04-01 00:00:00,1,F,C,2006-10-03 00:00:00,H,,
1,29,14,2011-04-01 00:00:00,1,F,C,2006-10-04 00:00:00,H,,
1,22,14,2011-04-01 00:00:00,1,F,C,2006-11-17 00:00:00,H,,
1,45,14,2011-04-01 00:00:00,1,F,C,2006-11-21 00:00:00,H,,
1,22,14,2011-04-01 00:00:00,1,F,C,2007-06-06 00:00:00,H,,
1,47,14,2011-04-01 00:00:00,1,F,C,2007-07-03 00:00:00,H,,
1,19,14,2011-04-01 00:00:00,1,F,C,2007-08-15 00:00:00,H,,
1,53,14,2011-04-01 00:00:00,1,F,C,2007-08-23 00:00:00,H,,
1,48,14,2011-04-01 00:00:00,1,F,C,2007-10-25 00:00:00,H,,
1,22,14,2011-04-01 00:00:00,1,F,C,2007-11-13 00:00:00,H,,
1,24,14,2011-04-01 00:00:00,1,F,C,2008-01-17 00:00:00,H,,
1,49,14,2011-04-01 00:00:00,1,F,C,2008-03-05 00:00:00,H,,
1,32,14,2011-04-01 00:00:00,1,F,C,2008-07-10 00:00:00,H,,
1,21,14,2011-04-01 00:00:00,1,F,C,2008-07-24 00:00:00,H,,
1,58,14,2011-04-01 00:00:00,1,F,C,2008-09-04 00:00:00,H,,
1,22,14,2011-04-01 00:00:00,1,F,C,2009-02-22 00:00:00,H,,
1,22,14,2011-04-01 00:00:00,1,F,C,2009-04-30 00:00:00,H,,
1,21,14,2011-04-01 00:00:00,1,F,C,2009-08-06 00:00:00,H,,
1,51,14,2011-04-01 00:00:00,1,F,C,2009-08-07 00:00:00,H,,
1,22,14,2011-04-01 00:00:00,1,F,C,2009-09-03 00:00:00,H,,
1,24,14,2011-04-01 00:00:00,1,F,C,2009-10-13 00:00:00,H,,
1,61,14,2011-04-01 00:00:00,1,F,C,2009-11-03 00:00:00,H,,
1,31,14,2011-04-01 00:00:00,1,F,C,2010-02-17 00:00:00,H,,
1,20,14,2011-04-01 00:00:00,1,F,C,2010-02-24 00:00:00,H,,
1,58,14,2011-04-01 00:00:00,1,F,C,2010-03-05 00:00:00,H,,
1,24,14,2011-04-01 00:00:00,1,F,C,2010-03-16 00:00:00,H,,
1,53,14,2011-04-01 00:00:00,1,F,C,2010-03-25 00:00:00,H,,
1,30,14,2011-04-01 00:00:00,1,F,C,2010-03-26 00:00:00,H,,
1,24,14,2011-04-01 00:00:00,1,F,C,2010-04-02 00:00:00,H,,
1,24,14,2011-04-01 00:00:00,1,F,C,2010-06-15 00:00:00,H,,
1,34,14,2011-04-01 00:00:00,1,F,C,2010-09-28 00:00:00,H,,
1,28,14,2011-04-01 00:00:00,1,F,C,2010-11-03 00:00:00,H,,
1,39,14,2011-04-01 00:00:00,1,F,C,2011-03-01 00:00:00,H,,
1,34,14,2011-04-01 00:00:00,1,F,C,2011-04-28 00:00:00,H,,
1,47,14,2011-04-01 00:00:00,1,F,C,1994-10-11 00:00:00,S,,
1,44,14,2011-04-01 00:00:00,1,F,C,1995-02-07 00:00:00,S,,
1,37,14,2011-04-01 00:00:00,1,F,C,1995-04-30 00:00:00,S,,
1,59,14,2011-04-01 00:00:00,1,F,C,1995-09-06 00:00:00,S,,
1,36,14,2011-04-01 00:00:00,1,F,C,1995-10-23 00:00:00,S,,
1,34,14,2011-04-01 00:00:00,1,F,C,1996-01-23 00:00:00,S,,
1,47,14,2011-04-01 00:00:00,1,F,C,1996-03-06 00:00:00,S,,
1,58,14,2011-04-01 00:00:00,1,F,C,1996-04-19 00:00:00,S,,
1,34,14,2011-04-01 00:00:00,1,F,C,1996-05-01 00:00:00,S,,
1,31,14,2011-04-01 00:00:00,1,F,C,1996-05-07 00:00:00,S,,
1,47,14,2011-04-01 00:00:00,1,F,C,1996-07-31 00:00:00,S,,
1,34,14,2011-04-01 00:00:00,1,F,C,1997-06-12 00:00:00,S,,
1,47,14,2011-04-01 00:00:00,1,F,C,1997-10-14 00:00:00,S,,
1,32,14,2011-04-01 00:00:00,1,F,C,1997-10-21 00:00:00,S,,
1,32,14,2011-04-01 00:00:00,1,F,C,1997-11-29 00:00:00,S,,
1,36,14,2011-04-01 00:00:00,1,F,C,1998-05-05 00:00:00,S,,
1,35,14,2011-04-01 00:00:00,1,F,C,1998-06-06 00:00:00,S,,
1,45,14,2011-04-01 00:00:00,1,F,C,1998-10-27 00:00:00,S,,
1,50,14,2011-04-01 00:00:00,1,F,C,1999-03-01 00:00:00,S,,
1,60,14,2011-04-01 00:00:00,1,F,C,2000-05-11 00:00:00,S,,
1,62,14,2011-04-01 00:00:00,1,F,C,2001-04-26 00:00:00,S,,
1,62,14,2011-04-01 00:00:00,1,F,C,2002-09-26 00:00:00,S,,
1,26,14,2011-04-01 00:00:00,1,F,C,2002-10-16 00:00:00,S,,
1,32,14,2011-04-01 00:00:00,1,F,C,2002-11-26 00:00:00,S,,
1,60,14,2011-04-01 00:00:00,1,F,C,2003-08-05 00:00:00,S,,
1,24,14,2011-04-01 00:00:00,1,F,C,2005-07-20 00:00:00,S,,
1,26,14,2011-04-01 00:00:00,1,F,C,2005-08-30 00:00:00,S,,
1,55,14,2011-04-01 00:00:00,1,F,C,2006-10-27 00:00:00,S,,
1,25,14,2011-04-01 00:00:00,1,F,C,2007-03-06 00:00:00,S,,
1,40,14,2011-04-01 00:00:00,1,F,C,2007-04-17 00:00:00,S,,
1,29,14,2011-04-01 00:00:00,1,F,C,2007-11-20 00:00:00,S,,
1,23,14,2011-04-01 00:00:00,1,F,C,2008-03-28 00:00:00,S,,
1,27,14,2011-04-01 00:00:00,1,F,C,2008-04-03 00:00:00,S,,
1,54,14,2011-04-01 00:00:00,1,F,C,2008-06-25 00:00:00,S,,
1,44,14,2011-04-01 00:00:00,1,F,C,2009-01-28 00:00:00,S,,
1,22,14,2011-04-01 00:00:00,1,F,C,2009-04-28 00:00:00,S,,
1,37,14,2011-04-01 00:00:00,1,F,C,2010-03-10 00:00:00,S,,
1,30,14,2011-04-01 00:00:00,1,F,C,2010-03-23 00:00:00,S,,
1,33,14,2011-04-01 00:00:00,1,F,C,2010-04-20 00:00:00,S,,
1,26,14,2011-04-01 00:00:00,1,F,C,2010-05-13 00:00:00,S,,
1,24,14,2011-04-01 00:00:00,1,F,C,2010-06-22 00:00:00,S,,
1,20,14,2011-04-01 00:00:00,1,F,C,2011-01-29 00:00:00,S,,
1,37,14,2011-04-01 00:00:00,1,F,C,2011-04-28 00:00:00,S,,
1,57,14,2011-04-01 00:00:00,1,F,D,1992-09-05 00:00:00,H,,
1,39,14,2011-04-01 00:00:00,1,F,D,1995-04-25 00:00:00,H,,
1,51,14,2011-04-01 00:00:00,1,F,D,1995-05-02 00:00:00,H,,
1,62,14,2011-04-01 00:00:00,1,F,D,1995-05-11 00:00:00,H,,
1,44,14,2011-04-01 00:00:00,1,F,D,1995-05-23 00:00:00,H,,
1,58,14,2011-04-01 00:00:00,1,F,D,1995-05-28 00:00:00,H,,
1,42,14,2011-04-01 00:00:00,1,F,D,1995-06-03 00:00:00,H,,
1,45,14,2011-04-01 00:00:00,1,F,D,1995-06-06 00:00:00,H,,
1,56,14,2011-04-01 00:00:00,1,F,D,1995-06-12 00:00:00,H,,
1,38,14,2011-04-01 00:00:00,1,F,D,1995-06-28 00:00:00,H,,
1,57,14,2011-04-01 00:00:00,1,F,D,1996-01-02 00:00:00,H,,
1,48,14,2011-04-01 00:00:00,1,F,D,1996-01-19 00:00:00,H,,
1,59,14,2011-04-01 00:00:00,1,F,D,1996-02-26 00:00:00,H,,
1,46,14,2011-04-01 00:00:00,1,F,D,1996-03-01 00:00:00,H,,
1,61,14,2011-04-01 00:00:00,1,F,D,1996-03-11 00:00:00,H,,
1,38,14,2011-04-01 00:00:00,1,F,D,1996-03-21 00:00:00,H,,
1,39,14,2011-04-01 00:00:00,1,F,D,1996-03-22 00:00:00,H,,
1,67,14,2011-04-01 00:00:00,1,F,D,1996-03-27 00:00:00,H,,
1,54,14,2011-04-01 00:00:00,1,F,D,1996-04-03 00:00:00,H,,
2,112,14,2011-04-01 00:00:00,1,F,D,1996-04-05 00:00:00,H,,
1,53,14,2011-04-01 00:00:00,1,F,D,1996-04-13 00:00:00,H,,
1,36,14,2011-04-01 00:00:00,1,F,D,1996-04-24 00:00:00,H,,
1,51,14,2011-04-01 00:00:00,1,F,D,1996-06-20 00:00:00,H,,
2,111,14,2011-04-01 00:00:00,1,F,D,1996-06-27 00:00:00,H,,
1,66,14,2011-04-01 00:00:00,1,F,D,1996-06-30 00:00:00,H,,
1,55,14,2011-04-01 00:00:00,1,F,D,1996-07-13 00:00:00,H,,
1,66,14,2011-04-01 00:00:00,1,F,D,1996-08-03 00:00:00,H,,
1,56,14,2011-04-01 00:00:00,1,F,D,1996-08-06 00:00:00,H,,
2,76,14,2011-04-01 00:00:00,1,F,D,1996-08-14 00:00:00,H,,
1,56,14,2011-04-01 00:00:00,1,F,D,1996-08-15 00:00:00,H,,
1,46,14,2011-04-01 00:00:00,1,F,D,1996-09-17 00:00:00,H,,
1,54,14,2011-04-01 00:00:00,1,F,D,1996-10-15 00:00:00,H,,
1,42,14,2011-04-01 00:00:00,1,F,D,1996-11-16 00:00:00,H,,
1,56,14,2011-04-01 00:00:00,1,F,D,1996-11-22 00:00:00,H,,
1,59,14,2011-04-01 00:00:00,1,F,D,1996-11-30 00:00:00,H,,
1,53,14,2011-04-01 00:00:00,1,F,D,1997-04-18 00:00:00,H,,
1,38,14,2011-04-01 00:00:00,1,F,D,1997-05-02 00:00:00,H,,
1,47,14,2011-04-01 00:00:00,1,F,D,1997-05-30 00:00:00,H,,
1,66,14,2011-04-01 00:00:00,1,F,D,1997-08-05 00:00:00,H,,
1,56,14,2011-04-01 00:00:00,1,F,D,1997-08-07 00:00:00,H,,
1,39,14,2011-04-01 00:00:00,1,F,D,1997-10-16 00:00:00,H,,
1,48,14,2011-04-01 00:00:00,1,F,D,1997-11-29 00:00:00,H,,
1,33,14,2011-04-01 00:00:00,1,F,D,1998-06-26 00:00:00,H,,
1,34,14,2011-04-01 00:00:00,1,F,D,1998-07-24 00:00:00,H,,
1,41,14,2011-04-01 00:00:00,1,F,D,1998-08-12 00:00:00,H,,
1,42,14,2011-04-01 00:00:00,1,F,D,1998-08-21 00:00:00,H,,
1,55,14,2011-04-01 00:00:00,1,F,D,1998-08-27 00:00:00,H,,
1,36,14,2011-04-01 00:00:00,1,F,D,1998-09-18 00:00:00,H,,
1,43,14,2011-04-01 00:00:00,1,F,D,1998-10-22 00:00:00,H,,
1,50,14,2011-04-01 00:00:00,1,F,D,1999-02-12 00:00:00,H,,
1,31,14,2011-04-01 00:00:00,1,F,D,1999-03-12 00:00:00,H,,
1,73,14,2011-04-01 00:00:00,1,F,D,1999-04-15 00:00:00,H,,
1,35,14,2011-04-01 00:00:00,1,F,D,1999-04-16 00:00:00,H,,
1,43,14,2011-04-01 00:00:00,1,F,D,1999-04-22 00:00:00,H,,
2,116,14,2011-04-01 00:00:00,1,F,D,1999-04-30 00:00:00,H,,
1,54,14,2011-04-01 00:00:00,1,F,D,1999-05-28 00:00:00,H,,
1,32,14,2011-04-01 00:00:00,1,F,D,1999-06-24 00:00:00,H,,
1,54,14,2011-04-01 00:00:00,1,F,D,1999-06-25 00:00:00,H,,
1,37,14,2011-04-01 00:00:00,1,F,D,1999-07-23 00:00:00,H,,
1,56,14,2011-04-01 00:00:00,1,F,D,1999-08-14 00:00:00,H,,
1,36,14,2011-04-01 00:00:00,1,F,D,1999-11-02 00:00:00,H,,
1,49,14,2011-04-01 00:00:00,1,F,D,1999-11-05 00:00:00,H,,
1,55,14,2011-04-01 00:00:00,1,F,D,1999-11-12 00:00:00,H,,
1,34,14,2011-04-01 00:00:00,1,F,D,1999-12-09 00:00:00,H,,
1,35,14,2011-04-01 00:00:00,1,F,D,1999-12-10 00:00:00,H,,
1,66,14,2011-04-01 00:00:00,1,F,D,2000-08-18 00:00:00,H,,
1,36,14,2011-04-01 00:00:00,1,F,D,2000-09-22 00:00:00,H,,
1,62,14,2011-04-01 00:00:00,1,F,D,2000-11-03 00:00:00,H,,
1,61,14,2011-04-01 00:00:00,1,F,D,2000-11-16 00:00:00,H,,
1,49,14,2011-04-01 00:00:00,1,F,D,2001-02-08 00:00:00,H,,
1,45,14,2011-04-01 00:00:00,1,F,D,2001-02-22 00:00:00,H,,
1,52,14,2011-04-01 00:00:00,1,F,D,2001-02-28 00:00:00,H,,
1,39,14,2011-04-01 00:00:00,1,F,D,2001-05-16 00:00:00,H,,
1,54,14,2011-04-01 00:00:00,1,F,D,2001-05-17 00:00:00,H,,
1,55,14,2011-04-01 00:00:00,1,F,D,2001-05-24 00:00:00,H,,
1,40,14,2011-04-01 00:00:00,1,F,D,2001-05-31 00:00:00,H,,
1,56,14,2011-04-01 00:00:00,1,F,D,2001-06-13 00:00:00,H,,
1,27,14,2011-04-01 00:00:00,1,F,D,2001-07-18 00:00:00,H,,
1,50,14,2011-04-01 00:00:00,1,F,D,2001-08-15 00:00:00,H,,
1,59,14,2011-04-01 00:00:00,1,F,D,2001-09-28 00:00:00,H,,
1,49,14,2011-04-01 00:00:00,1,F,D,2001-10-03 00:00:00,H,,
1,54,14,2011-04-01 00:00:00,1,F,D,2001-10-31 00:00:00,H,,
1,36,14,2011-04-01 00:00:00,1,F,D,2002-07-24 00:00:00,H,,
1,26,14,2011-04-01 00:00:00,1,F,D,2002-08-13 00:00:00,H,,
1,49,14,2011-04-01 00:00:00,1,F,D,2002-09-21 00:00:00,H,,
1,53,14,2011-04-01 00:00:00,1,F,D,2002-10-08 00:00:00,H,,
1,49,14,2011-04-01 00:00:00,1,F,D,2002-10-18 00:00:00,H,,
1,52,14,2011-04-01 00:00:00,1,F,D,2002-10-29 00:00:00,H,,
1,62,14,2011-04-01 00:00:00,1,F,D,2003-01-02 00:00:00,H,,
1,29,14,2011-04-01 00:00:00,1,F,D,2003-03-11 00:00:00,H,,
1,30,14,2011-04-01 00:00:00,1,F,D,2003-03-12 00:00:00,H,,
1,50,14,2011-04-01 00:00:00,1,F,D,2003-04-28 00:00:00,H,,
2,90,14,2011-04-01 00:00:00,1,F,D,2003-07-15 00:00:00,H,,
2,118,14,2011-04-01 00:00:00,1,F,D,2003-09-10 00:00:00,H,,
1,42,14,2011-04-01 00:00:00,1,F,D,2003-10-01 00:00:00,H,,
1,45,14,2011-04-01 00:00:00,1,F,D,2003-10-15 00:00:00,H,,
1,54,14,2011-04-01 00:00:00,1,F,D,2003-11-19 00:00:00,H,,
1,46,14,2011-04-01 00:00:00,1,F,D,2004-04-14 00:00:00,H,,
2,77,14,2011-04-01 00:00:00,1,F,D,2004-09-08 00:00:00,H,,
1,46,14,2011-04-01 00:00:00,1,F,D,2004-09-16 00:00:00,H,,
1,52,14,2011-04-01 00:00:00,1,F,D,2004-10-06 00:00:00,H,,
1,25,14,2011-04-01 00:00:00,1,F,D,2004-11-03 00:00:00,H,,
1,25,14,2011-04-01 00:00:00,1,F,D,2005-03-22 00:00:00,H,,
1,31,14,2011-04-01 00:00:00,1,F,D,2005-07-19 00:00:00,H,,
1,27,14,2011-04-01 00:00:00,1,F,D,2005-07-20 00:00:00,H,,
1,52,14,2011-04-01 00:00:00,1,F,D,2005-09-13 00:00:00,H,,
1,50,14,2011-04-01 00:00:00,1,F,D,2005-10-25 00:00:00,H,,
1,32,14,2011-04-01 00:00:00,1,F,D,2006-03-07 00:00:00,H,,
1,54,14,2011-04-01 00:00:00,1,F,D,2006-04-20 00:00:00,H,,
1,25,14,2011-04-01 00:00:00,1,F,D,2006-05-10 00:00:00,H,,
1,45,14,2011-04-01 00:00:00,1,F,D,2006-07-08 00:00:00,H,,
1,51,14,2011-04-01 00:00:00,1,F,D,2006-07-26 00:00:00,H,,
1,29,14,2011-04-01 00:00:00,1,F,D,2006-08-08 00:00:00,H,,
1,26,14,2011-04-01 00:00:00,1,F,D,2006-08-24 00:00:00,H,,
2,102,14,2011-04-01 00:00:00,1,F,D,2006-10-24 00:00:00,H,,
1,24,14,2011-04-01 00:00:00,1,F,D,2006-11-07 00:00:00,H,,
1,23,14,2011-04-01 00:00:00,1,F,D,2007-02-14 00:00:00,H,,
1,51,14,2011-04-01 00:00:00,1,F,D,2007-02-20 00:00:00,H,,
1,27,14,2011-04-01 00:00:00,1,F,D,2007-02-28 00:00:00,H,,
1,49,14,2011-04-01 00:00:00,1,F,D,2007-04-06 00:00:00,H,,
1,25,14,2011-04-01 00:00:00,1,F,D,2007-04-24 00:00:00,H,,
1,51,14,2011-04-01 00:00:00,1,F,D,2007-11-06 00:00:00,H,,
1,50,14,2011-04-01 00:00:00,1,F,D,2007-11-20 00:00:00,H,,
1,30,14,2011-04-01 00:00:00,1,F,D,2007-11-27 00:00:00,H,,
1,55,14,2011-04-01 00:00:00,1,F,D,2008-04-06 00:00:00,H,,
1,56,14,2011-04-01 00:00:00,1,F,D,2008-05-31 00:00:00,H,,
1,22,14,2011-04-01 00:00:00,1,F,D,2008-07-24 00:00:00,H,,
1,53,14,2011-04-01 00:00:00,1,F,D,2008-07-30 00:00:00,H,,
1,25,14,2011-04-01 00:00:00,1,F,D,2008-08-20 00:00:00,H,,
1,28,14,2011-04-01 00:00:00,1,F,D,2008-08-21 00:00:00,H,,
1,54,14,2011-04-01 00:00:00,1,F,D,2008-09-13 00:00:00,H,,
1,28,14,2011-04-01 00:00:00,1,F,D,2008-09-19 00:00:00,H,,
1,56,14,2011-04-01 00:00:00,1,F,D,2008-09-26 00:00:00,H,,
1,29,14,2011-04-01 00:00:00,1,F,D,2008-10-17 00:00:00,H,,
1,43,14,2011-04-01 00:00:00,1,F,D,2009-03-28 00:00:00,H,,
1,34,14,2011-04-01 00:00:00,1,F,D,2009-04-03 00:00:00,H,,
1,27,14,2011-04-01 00:00:00,1,F,D,2009-04-14 00:00:00,H,,
1,41,14,2011-04-01 00:00:00,1,F,D,2009-05-06 00:00:00,H,,
1,20,14,2011-04-01 00:00:00,1,F,D,2009-07-14 00:00:00,H,,
1,45,14,2011-04-01 00:00:00,1,F,D,2009-08-11 00:00:00,H,,
1,51,14,2011-04-01 00:00:00,1,F,D,2009-09-08 00:00:00,H,,
1,50,14,2011-04-01 00:00:00,1,F,D,2009-10-06 00:00:00,H,,
1,39,14,2011-04-01 00:00:00,1,F,D,2009-10-14 00:00:00,H,,
1,54,14,2011-04-01 00:00:00,1,F,D,2010-01-28 00:00:00,H,,
1,49,14,2011-04-01 00:00:00,1,F,D,2010-03-05 00:00:00,H,,
1,27,14,2011-04-01 00:00:00,1,F,D,2010-03-12 00:00:00,H,,
2,51,14,2011-04-01 00:00:00,1,F,D,2010-03-17 00:00:00,H,,
4,180,14,2011-04-01 00:00:00,1,F,D,2010-03-26 00:00:00,H,,
1,25,14,2011-04-01 00:00:00,1,F,D,2010-04-02 00:00:00,H,,
2,88,14,2011-04-01 00:00:00,1,F,D,2010-04-07 00:00:00,H,,
1,41,14,2011-04-01 00:00:00,1,F,D,2010-04-15 00:00:00,H,,
1,21,14,2011-04-01 00:00:00,1,F,D,2010-05-25 00:00:00,H,,
1,35,14,2011-04-01 00:00:00,1,F,D,2010-05-27 00:00:00,H,,
1,55,14,2011-04-01 00:00:00,1,F,D,2010-06-18 00:00:00,H,,
1,54,14,2011-04-01 00:00:00,1,F,D,2010-08-25 00:00:00,H,,
1,50,14,2011-04-01 00:00:00,1,F,D,2010-10-06 00:00:00,H,,
1,45,14,2011-04-01 00:00:00,1,F,D,2010-10-14 00:00:00,H,,
1,53,14,2011-04-01 00:00:00,1,F,D,2010-12-07 00:00:00,H,,
1,20,14,2011-04-01 00:00:00,1,F,D,2011-03-30 00:00:00,H,,
1,46,14,2011-04-01 00:00:00,1,F,D,1989-07-18 00:00:00,S,,
1,51,14,2011-04-01 00:00:00,1,F,D,1995-05-23 00:00:00,S,,
1,34,14,2011-04-01 00:00:00,1,F,D,1995-06-17 00:00:00,S,,
1,48,14,2011-04-01 00:00:00,1,F,D,1995-08-13 00:00:00,S,,
1,45,14,2011-04-01 00:00:00,1,F,D,1996-01-18 00:00:00,S,,
1,48,14,2011-04-01 00:00:00,1,F,D,1996-03-21 00:00:00,S,,
1,32,14,2011-04-01 00:00:00,1,F,D,1996-04-13 00:00:00,S,,
1,41,14,2011-04-01 00:00:00,1,F,D,1996-05-15 00:00:00,S,,
1,64,14,2011-04-01 00:00:00,1,F,D,1996-06-21 00:00:00,S,,
1,34,14,2011-04-01 00:00:00,1,F,D,1996-07-17 00:00:00,S,,
1,48,14,2011-04-01 00:00:00,1,F,D,1996-10-05 00:00:00,S,,
1,34,14,2011-04-01 00:00:00,1,F,D,1997-05-24 00:00:00,S,,
1,50,14,2011-04-01 00:00:00,1,F,D,1997-07-03 00:00:00,S,,
